# time dt fps
87.92632 16.70954 59.84605
88.14244 20.73068 48.23769
88.35786 20.03552 49.91135
88.57358 19.09542 52.36859
88.79099 20.49371 48.79547
89.00608 19.86581 50.33774
89.22121 19.14023 52.24598
89.43816 18.49558 54.06697
89.65392 20.33346 49.18003
89.86949 19.5206 51.22794
90.08174 16.73416 59.75802
90.29884 20.56857 48.61786
90.51409 20.3862 49.0528
90.72646 21.76014 45.95558
90.94135 19.8791 50.30408
91.1574 18.00337 55.54516
91.37019 20.21093 49.47818
91.58567 20.04184 49.89561
91.78581 18.40322 54.33832
91.98599 20.53406 48.69958
92.2018 19.76573 50.59263
92.41104 20.44333 48.91571
92.6304 20.71305 48.27874
92.84616 16.74892 59.70534
93.04652 20.4066 49.00375
93.2614 19.46286 51.3799
93.4616 19.69604 50.77162
93.68251 21.54621 46.41187
93.90289 21.24236 47.07576
94.10519 19.4993 51.28389
94.32721 22.25424 44.93525
94.53059 20.36548 49.1027
94.73772 20.11505 49.71402
94.94242 19.16749 52.17167
95.15144 20.38095 49.06543
95.36255 19.78943 50.53202
95.5817 24.35344 41.06196
95.79597 21.00296 47.61234
96.00638 19.28837 51.84472
96.21879 21.38183 46.76869
96.42863 17.77681 56.25307
96.6431 21.11358 47.36289
96.85374 20.30782 49.24211
97.06271 20.90195 47.84243
97.27077 21.23793 47.08557
97.47441 19.24765 51.9544
97.67776 19.83376 50.41909
97.88176 19.50941 51.25732
98.08231 20.70895 48.2883
98.28592 18.29331 54.66479
98.50252 20.47448 48.84129
98.72213 19.62137 50.96484
98.92242 18.96413 52.73112
99.13755 18.87141 52.99021
99.35498 20.33326 49.1805
99.5694 19.62775 50.94827
99.78188 20.10845 49.73035
99.99436 20.52025 48.73236
100.2067 16.91246 59.12799
100.4178 16.67375 59.97451
100.6344 19.41364 51.51017
100.8457 19.48689 51.31656
101.0615 19.93358 50.16661
101.2747 16.94001 59.03183
101.4944 20.14948 49.62906
101.7104 19.74262 50.65184
101.9266 19.86254 50.34603
102.141 19.17856 52.14157
102.3571 18.70386 53.4649
102.5575 19.6097 50.99518
102.7773 20.0694 49.8271
102.9795 21.02894 47.55352
103.1983 19.8398 50.40374
103.4179 20.09796 49.75629
103.6187 21.19426 47.18259
103.8382 20.2683 49.33812
104.0421 20.55071 48.66013
104.2458 19.53092 51.20086
104.45 18.78719 53.22775
104.6575 22.54743 44.35096
104.862 20.49601 48.78998
105.0706 20.82425 48.02094
105.2822 19.42258 51.48647
105.4897 20.61033 48.51935
105.693 17.87407 55.94696
105.9022 19.91878 50.20389
106.115 19.53684 51.18534
106.3339 19.97258 50.06863
106.5348 20.91726 47.80742
106.7514 16.88325 59.23031
106.9692 19.26572 51.90566
107.182 16.6939 59.90213
107.3985 21.61384 46.26664
107.6144 20.40921 48.99749
107.8306 19.94039 50.14946
108.0385 16.7358 59.75216
108.2508 17.69977 56.49791
108.4622 19.01013 52.60353
108.6701 16.6668 59.99951
108.8784 16.76096 59.66245
109.089 18.15227 55.08954
109.2978 19.66857 50.84254
109.5096 19.33417 51.7219
109.7224 17.49105 57.1721
109.9333 19.58584 51.05729
110.1349 20.58017 48.59048
110.3536 19.00577 52.6156
110.5539 19.7424 50.6524
110.7696 19.21007 52.05602
110.9738 19.1218 52.29633
111.1857 19.72674 50.69261
111.3862 19.97782 50.05552
111.6021 16.71074 59.84177
111.8217 19.84461 50.39152
112.0217 19.82449 50.44267
112.222 19.46413 51.37657
112.4418 20.22726 49.43822
112.6615 23.30299 42.91294
112.882 20.44305 48.91639
113.0983 19.52563 51.21474
113.3179 19.98862 50.02847
113.5187 19.89704 50.25874
113.7387 20.93162 47.7746
113.9589 20.60926 48.52188
114.1781 19.47795 51.34012
114.3786 19.47067 51.3593
114.5987 20.19792 49.51005
114.7991 20.82803 48.01222
115.0174 18.71717 53.42687
115.2189 20.91919 47.80299
115.4392 21.70997 46.06178
115.6427 20.56446 48.62757
115.846 19.89767 50.25713
116.0495 20.21535 49.46736
116.2555 21.92338 45.6134
116.4657 19.42546 51.47884
116.6753 19.85305 50.37011
116.8928 26.12663 38.27512
117.0987 19.57961 51.07355
117.3098 23.40489 42.72611
117.5184 20.73959 48.21697
117.7273 20.88498 47.88129
117.9346 19.17922 52.13976
118.1461 20.20134 49.50166
118.3539 19.53926 51.17902
118.566 20.525 48.72108
118.7704 19.27435 51.88244
118.9751 20.84864 47.96476
119.1781 19.97997 50.05013
119.3833 21.46225 46.59344
119.6019 18.94364 52.78816
119.8027 19.54186 51.17221
120.0226 20.44165 48.91973
120.2416 19.17953 52.13892
120.4423 20.0992 49.75323
120.6429 19.93297 50.16814
120.8615 19.03352 52.5389
121.0625 19.92137 50.19736
121.2732 22.8673 43.73056
121.4874 16.89599 59.18563
121.6935 19.62944 50.9439
121.8946 20.29371 49.27634
122.1015 19.80352 50.49607
122.3055 18.97546 52.69964
122.5136 19.12588 52.28518
122.7252 21.95795 45.54159
122.9341 24.6863 40.5083
123.135 20.92713 47.78486
123.338 19.57936 51.0742
123.5547 19.97627 50.05939
123.7697 18.83892 53.0816
123.9852 19.53025 51.20262
124.1985 19.92537 50.18728
124.4137 20.12596 49.68708
124.6223 16.67304 59.97705
124.8351 16.84748 59.35607
125.0464 20.22482 49.44421
125.2575 19.70722 50.74283
125.4743 20.46994 48.85211
125.6864 19.51454 51.24384
125.8917 24.06909 41.54707
126.1101 19.46619 51.37112
126.3262 20.13544 49.66369
126.5425 20.86636 47.92403
126.7546 20.39517 49.03122
126.9741 19.75679 50.61551
127.1792 21.10287 47.38691
127.3941 19.16582 52.1762
127.614 20.22509 49.44353
127.8155 20.54583 48.67168
128.0178 19.95113 50.12248
128.2218 20.31503 49.22465
128.426 19.48245 51.32825
128.6403 21.04005 47.5284
128.8541 24.80824 40.30918
129.0627 20.85495 47.95026
129.2742 19.79687 50.51304
129.4857 21.9386 45.58175
129.6984 20.31492 49.2249
129.9195 25.16843 39.73231
130.1339 23.10243 43.28549
130.3463 19.37114 51.62318
130.5621 19.9374 50.15701
130.7761 21.72287 46.03443
130.9906 20.49815 48.7849
131.2067 20.70919 48.28773
131.4227 19.23368 51.99214
131.634 19.68886 50.79015
131.8427 19.90385 50.24153
132.0511 20.47041 48.851
132.2622 19.24833 51.95255
132.4656 19.69075 50.78527
132.6693 19.12546 52.28632
132.8699 19.5661 51.10881
133.0902 20.27118 49.33111
133.2903 19.77942 50.5576
133.4906 19.99746 50.00635
133.691 20.41298 48.98843
133.9063 20.32948 49.18966
134.1219 19.93835 50.1546
134.3381 18.63374 53.66609
134.554 19.22087 52.02677
134.7695 19.52976 51.2039
134.9855 19.60646 51.00359
135.2019 19.8026 50.49842
135.415 20.39039 49.04271
135.6256 19.66709 50.84637
135.8344 19.59511 51.03314
136.0433 16.87427 59.26183
136.2545 17.08751 58.52227
136.4692 19.53936 51.17875
136.678 16.66909 59.99127
136.8895 19.69875 50.76463
137.106 19.83021 50.4281
137.3181 16.8005 59.52205
137.5339 19.79021 50.53003
137.7495 18.67308 53.55303
137.9628 17.30718 57.77948
138.1822 22.97186 43.53152
138.3949 20.16101 49.60069
138.6095 19.48875 51.31165
138.8227 20.28622 49.29454
139.0417 19.24026 51.97437
139.2581 17.05146 58.64601
139.4622 20.50691 48.76405
139.6778 20.05255 49.86896
139.8781 19.81384 50.46978
140.0982 20.60395 48.53437
140.3134 19.52112 51.22656
140.53 19.82844 50.43261
140.7465 19.43082 51.46462
140.9621 19.20246 52.07667
141.1784 16.87103 59.27319
141.3822 18.42599 54.27116
141.5856 19.97369 50.06585
141.786 19.94965 50.1262
141.99 18.91716 52.86206
142.1993 20.25438 49.37204
142.4016 18.94531 52.78352
142.6104 20.0189 49.9528
142.8145 20.64645 48.43448
143.0214 18.78982 53.22031
143.2223 20.35608 49.12536
143.4305 20.41146 48.99208
143.6379 20.27918 49.31165
143.8533 22.58421 44.27872
144.0625 20.26323 49.35048
144.2702 20.16652 49.58713
144.4832 20.37914 49.06977
144.6861 21.41463 46.69706
144.8945 21.83816 45.7914
145.0982 16.79053 59.55738
145.2983 20.29007 49.2852
145.5181 20.39999 49.01964
145.7348 20.49702 48.78758
145.9349 20.62446 48.48611
146.1497 19.44773 51.41988
146.3656 19.46668 51.36983
146.5671 20.56791 48.61944
146.7856 20.27611 49.31913
147.0021 19.20787 52.06198
147.2026 20.64117 48.44686
147.4192 19.81487 50.46716
147.634 20.25705 49.36552
147.8506 19.4113 51.51638
148.0546 20.04285 49.8931
148.2549 20.4644 48.86536
148.4747 20.84621 47.97034
148.6782 19.90121 50.24819
148.8868 20.62505 48.48474
149.0944 20.19576 49.51535
149.3034 21.21956 47.12632
149.5096 19.00458 52.6189
149.7178 23.66302 42.26003
149.9265 20.08567 49.78675
150.1381 19.1743 52.15315
150.3468 19.71378 50.72594
150.5581 19.96456 50.08875
150.7669 20.60619 48.5291
150.9754 19.88021 50.30129
151.1781 20.3912 49.04075
151.3992 21.65994 46.16818
151.614 18.73662 53.37142
151.8298 18.99696 52.64
152.0495 20.02524 49.93697
152.2659 19.67539 50.82492
152.482 19.56758 51.10495
152.6993 17.35399 57.62364
152.9183 20.46462 48.86482
153.126 19.89734 50.25797
153.3261 19.18798 52.11595
153.5265 18.96756 52.7216
153.7298 19.50282 51.27464
153.9347 20.85188 47.95731
154.138 19.81715 50.46135
154.3432 19.82247 50.4478
154.5508 20.39302 49.03639
154.7581 20.08363 49.79179
154.9657 19.73842 50.66261
155.1704 19.55218 51.14519
155.3734 19.96155 50.0963
155.5866 20.58049 48.58971
155.8078 23.31161 42.89708
156.0177 19.76952 50.58293
156.2348 21.45437 46.61055
156.4474 21.38109 46.7703
156.6554 20.50891 48.7593
156.8622 19.48931 51.31018
157.0708 20.11741 49.70819
157.2789 21.52837 46.45033
157.4822 20.07524 49.81261
157.7019 19.83219 50.42307
157.9024 19.81005 50.47943
158.1026 19.55442 51.13934
158.323 21.0206 47.57238
158.5309 20.45403 48.89011
158.7352 21.07608 47.44716
158.9542 20.37853 49.07126
159.1582 20.3064 49.24556
159.3589 21.44247 46.63642
159.5617 19.04591 52.50472
159.7619 18.98675 52.66832
159.9661 20.27505 49.32169
160.1703 19.32434 51.7482
160.3897 19.78297 50.54853
160.5908 21.01936 47.57519
160.7941 19.24836 51.95248
160.9947 20.29313 49.27775
161.1949 21.08496 47.42718
161.4143 19.78462 50.54431
161.6217 19.52129 51.22612
161.8223 18.98833 52.66393
162.0265 20.14155 49.64862
162.231 21.62984 46.23243
162.4551 24.56819 40.70304
162.6706 20.03912 49.9024
162.8861 16.68636 59.92918
163.0869 20.73017 48.23887
163.3053 19.36851 51.6302
163.5186 16.7285 59.77822
163.7333 18.02739 55.47116
163.9507 20.5416 48.68171
164.1697 19.60023 51.01982
164.3701 18.26395 54.75266
164.5742 19.82202 50.44896
164.7818 20.46151 48.87225
164.9857 20.18551 49.54048
165.1866 19.16039 52.191
165.3898 18.94973 52.7712
165.5973 19.37341 51.61715
165.7985 21.2241 47.11625
166.0019 19.48156 51.33059
166.2112 22.08431 45.28101
166.4193 21.00522 47.60721
166.6306 20.27604 49.31931
166.8385 18.9986 52.63545
167.0468 19.79289 50.5232
167.2551 20.65026 48.42554
167.4633 22.0657 45.31919
167.6752 19.83541 50.41489
167.8823 19.8354 50.41491
168.091 20.23386 49.42212
168.3025 19.27641 51.87687
168.5177 21.58378 46.33109
168.735 20.14423 49.64201
168.9509 20.72326 48.25495
169.1661 23.29696 42.92405
169.3829 20.14355 49.6437
169.6025 22.45588 44.53176
169.818 19.73429 50.67321
170.0344 19.96528 50.08695
170.2503 19.702 50.75626
170.4684 22.30804 44.82689
170.6788 20.05361 49.86633
170.886 18.85309 53.04169
171.0901 20.29322 49.27753
171.2915 21.28657 46.97797
171.5113 20.8355 47.99502
171.7306 20.94268 47.74937
171.9466 20.56151 48.63455
172.1616 18.08124 55.30595
172.3781 20.41261 48.98934
172.5787 20.96978 47.68768
172.7956 20.51491 48.74503
173.0136 19.01468 52.59095
173.23 19.50101 51.27941
173.4464 19.37632 51.60938
173.6619 19.86076 50.35055
173.8795 20.99559 47.62904
174.0945 21.53765 46.43032
174.3064 19.50689 51.26394
174.518 18.91835 52.85874
174.7264 16.7125 59.83546
174.9392 16.67884 59.95622
175.1538 19.25373 51.93799
175.3656 19.34043 51.70517
175.5745 19.78359 50.54695
175.7861 19.38179 51.59483
175.9978 19.55795 51.1301
176.2099 18.00834 55.52984
176.4231 19.72704 50.69184
176.6349 19.96896 50.07771
176.8505 20.09751 49.75742
177.0657 19.9743 50.06433
177.2829 20.64808 48.43064
177.4945 20.52228 48.72753
177.7102 19.31114 51.78358
177.9257 18.19001 54.97524
178.1421 20.25491 49.37074
178.3425 23.76464 42.07933
178.5584 18.60749 53.7418
178.7749 20.89541 47.8574
178.9934 19.08195 52.40554
179.2113 21.85084 45.76484
179.4298 19.11419 52.31715
179.6302 20.26715 49.34093
179.8498 20.74813 48.19711
180.0502 19.98669 50.03329
