# time dt fps
106.0836 17.37084 57.56775
106.2886 23.06284 43.3598
106.493 22.94131 43.58949
106.6962 23.70105 42.19222
106.9221 40.3191 24.80214
107.1243 24.24643 41.24318
107.3451 20.81693 48.03782
107.5494 21.0262 47.55971
107.7594 26.91359 37.15595
107.9683 23.48117 42.58731
108.1725 22.84685 43.76972
108.3733 20.10737 49.73301
108.5766 19.7751 50.56863
108.7865 25.21342 39.66142
108.9956 26.43662 37.82632
109.1972 19.73135 50.68076
109.4 18.89401 52.92682
109.6178 20.61173 48.51606
109.8313 18.58178 53.81616
110.0405 19.86234 50.34653
110.2544 21.95292 45.55203
110.4658 20.74018 48.21558
110.6776 20.98557 47.6518
110.889 19.15622 52.20236
111.101 20.45407 48.89003
111.3121 19.81251 50.47316
111.5244 20.38273 49.06113
111.7367 19.63531 50.92867
111.95 20.78647 48.10821
112.1644 21.86273 45.73995
112.3733 20.69663 48.31704
112.5821 20.93025 47.77773
112.7822 23.22001 43.06631
112.9838 19.05744 52.47294
113.185 21.74909 45.97894
113.4004 19.77134 50.57826
113.6123 19.26177 51.9163
113.8211 17.05014 58.65053
114.0323 18.86308 53.01363
114.2411 16.72849 59.77826
114.4518 18.02478 55.47919
114.6609 16.66767 59.99638
114.873 19.47026 51.36038
115.086 20.80605 48.06295
115.2959 18.68531 53.51799
115.5049 16.67008 59.9877
115.7179 16.75191 59.69469
115.9291 19.91157 50.22205
116.1411 20.49131 48.80117
116.3438 22.75382 43.94867
116.5607 22.88547 43.69584
116.7693 16.66824 59.99434
116.9815 16.7 59.88022
117.1927 16.93395 59.05297
117.4084 20.1181 49.70649
117.6173 17.30628 57.78249
117.8322 19.08637 52.3934
118.0477 18.62354 53.6955
118.2604 19.52817 51.20807
118.4735 19.74033 50.65772
118.6847 18.92694 52.83474
118.8974 20.03824 49.90458
119.1047 19.55473 51.13853
119.3212 20.599 48.54605
119.5361 19.61199 50.98922
119.749 17.33714 57.67965
119.9681 19.51437 51.2443
120.1798 18.43106 54.25624
120.3929 19.26894 51.89699
120.6015 20.8313 48.00468
120.8121 18.57028 53.84948
121.0287 19.79981 50.50554
121.2413 20.77186 48.14206
121.4579 20.97236 47.6818
121.669 20.6455 48.4367
121.876 19.16442 52.18004
122.0853 20.39119 49.0408
122.2886 18.88034 52.96516
122.4965 19.28653 51.84966
122.7037 18.99861 52.63543
122.905 19.61884 50.97141
123.1078 18.7041 53.4642
123.321 19.02878 52.55198
123.5293 21.62775 46.2369
123.7376 20.35418 49.12995
123.9434 19.22562 52.01392
124.154 21.44176 46.63795
124.3621 22.44537 44.55262
124.5729 19.71253 50.72916
124.7853 19.90632 50.2353
125.0044 20.66056 48.4014
125.2051 24.77919 40.35644
125.4176 20.73416 48.2296
125.6286 19.36116 51.64979
125.8439 17.62362 56.74204
126.06 18.25463 54.78063
126.2679 19.50123 51.27881
126.477 18.5932 53.78311
126.6926 19.70548 50.7473
126.9116 21.42127 46.68258
127.1215 20.05809 49.85519
127.3333 21.04559 47.51588
127.5409 19.21153 52.05207
127.7523 18.36396 54.45449
127.9605 19.48083 51.3325
128.1764 19.7524 50.62677
128.3883 19.82448 50.44268
128.5974 19.64488 50.90385
128.8094 19.21766 52.03546
129.0244 22.24187 44.96025
129.232 18.59423 53.78011
129.442 21.55428 46.3945
129.6478 18.8168 53.144
129.8605 19.95984 50.1006
130.0722 18.60216 53.7572
130.2859 20.57055 48.61319
130.4969 20.58247 48.58503
130.7098 20.80051 48.07573
130.9239 19.50716 51.26323
131.1418 21.20766 47.15278
131.3575 18.09315 55.26955
131.5736 16.6691 59.99123
131.789 19.41954 51.49454
131.9977 19.61846 50.97241
132.2124 19.99628 50.0093
132.4295 21.30863 46.92934
132.6408 16.85864 59.31676
132.8579 19.65795 50.87
133.0691 19.44674 51.4225
133.2849 17.98859 55.59081
133.501 19.48974 51.30905
133.7096 17.43808 57.34578
133.9205 19.72025 50.70929
134.1318 19.512 51.25051
134.3448 20.00393 49.99019
134.549 16.80533 59.50492
134.7568 19.13959 52.24772
134.9652 17.02404 58.74047
135.1808 17.15004 58.30892
135.3902 17.70402 56.48434
135.6006 19.09383 52.37293
135.8098 18.62096 53.70293
136.022 19.34171 51.70174
136.2284 19.37414 51.61518
136.4339 16.73724 59.74702
136.645 19.26161 51.91673
136.8615 17.45757 57.28175
137.0659 16.73372 59.75959
137.269 19.09049 52.38211
137.4741 16.82975 59.41858
137.6808 19.00822 52.60883
137.8853 17.49836 57.1482
138.0886 18.99793 52.63733
138.2925 19.36906 51.62873
138.4933 17.45551 57.28852
138.6967 16.73069 59.77041
138.8998 18.64998 53.61937
139.1164 19.11918 52.3035
139.328 18.22727 54.86284
139.5289 19.38441 51.58784
139.7414 18.97272 52.70726
139.9606 20.01491 49.96276
140.1759 17.90186 55.86013
140.3778 21.75543 45.96553
140.5964 19.11406 52.3175
140.8083 18.69556 53.48863
141.0412 71.87862 13.91234
141.2539 17.2867 57.84795
141.4574 17.10958 58.44679
141.6579 17.6912 56.52528
141.8579 16.68231 59.94375
142.0742 16.79285 59.54916
142.2895 16.71571 59.82396
142.5056 19.98676 50.03312
142.7226 21.09628 47.40171
142.9257 17.38578 57.51826
143.1299 16.66503 60.00591
143.3316 18.65182 53.61407
143.5338 16.66455 60.00761
143.7377 16.68544 59.93251
143.9532 17.24758 57.97916
144.1695 16.70967 59.84559
144.3856 17.19955 58.14104
144.602 18.23329 54.84475
144.8159 18.51744 54.00316
145.0333 19.18769 52.11676
145.2336 16.85388 59.33352
145.4485 16.71437 59.82876
145.6573 19.25003 51.94798
145.864 18.67904 53.53593
146.065 18.90753 52.88898
146.2804 17.91317 55.82485
146.4812 16.72898 59.77652
146.6813 16.77036 59.62902
146.8972 16.74175 59.73091
147.0973 16.67043 59.98647
147.3002 18.52764 53.97342
147.5164 19.24933 51.94986
147.7189 16.89267 59.19727
147.92 18.49453 54.07005
148.136 18.11212 55.21164
148.3376 17.02527 58.73623
148.5537 16.71193 59.83748
148.7539 16.67108 59.98412
148.9571 20.40578 49.00572
149.1693 18.74764 53.34003
149.3695 17.70969 56.46628
149.5725 16.66784 59.99577
149.7769 17.17393 58.22781
149.9878 18.96458 52.72989
150.1938 18.23153 54.85002
150.3978 20.65748 48.40862
150.5999 18.83761 53.08529
150.817 19.13192 52.26868
151.0171 19.40988 51.52016
151.2244 19.30058 51.8119
151.4259 17.56815 56.9212
151.6414 17.34972 57.63782
151.8444 19.23731 51.98232
152.0493 18.93621 52.80888
152.2529 21.03753 47.53411
152.4573 16.82314 59.44195
152.6622 19.98607 50.03484
152.8723 19.59093 51.04404
153.077 19.79963 50.506
153.2975 20.54251 48.67953
153.5024 20.93664 47.76316
153.704 19.48121 51.3315
153.9044 18.79699 53.2
154.1088 19.70073 50.75956
154.314 20.53344 48.70106
154.5167 19.64454 50.90472
154.7218 20.76019 48.16911
154.9239 19.01144 52.5999
155.1242 19.376 51.61023
155.3287 18.85079 53.04818
155.5331 16.66209 60.01647
155.7369 16.7553 59.68259
155.9417 20.41642 48.98018
156.1448 19.3635 51.64355
156.3458 17.44839 57.31188
156.5485 16.85859 59.31693
156.7525 18.77692 53.25687
156.968 17.38908 57.50736
157.1806 18.7822 53.24189
157.3902 17.29675 57.81432
157.6012 19.60466 51.00827
157.8122 18.36487 54.45179
158.0224 18.0945 55.2654
158.2321 18.29765 54.65184
158.438 20.56678 48.62209
158.6474 22.06382 45.32306
158.8577 19.03166 52.54401
159.0631 16.96984 58.92809
159.2673 16.8859 59.22102
159.4732 16.69112 59.91209
159.6819 16.88553 59.22231
159.8899 16.66755 59.99681
160.0988 21.30943 46.92758
160.3038 21.65195 46.1852
160.5092 19.13176 52.2691
160.7177 17.96973 55.64915
160.9227 16.79436 59.5438
161.1297 16.66418 60.00897
161.3331 19.19819 52.08824
161.538 20.5564 48.64666
161.7386 18.10361 55.23762
161.9449 18.92509 52.83992
162.1492 20.15736 49.60968
162.3534 19.66722 50.84603
162.5568 19.00283 52.62373
162.7608 18.00274 55.54708
162.9644 19.25066 51.94627
163.1698 19.2992 51.81561
163.3736 20.53499 48.69738
163.5809 18.73015 53.38985
163.7892 17.27904 57.87358
163.9971 19.06232 52.4595
164.2059 16.68419 59.93699
164.4139 20.03531 49.91188
164.6219 17.80212 56.17308
164.8288 19.4304 51.46574
165.0338 20.19085 49.52738
165.2382 16.68982 59.91678
165.446 17.86755 55.96738
165.6535 16.73448 59.75686
165.861 19.40651 51.5291
166.0698 17.04147 58.6804
166.2777 16.69289 59.90573
166.4857 16.66301 60.01316
166.6906 16.98865 58.86282
166.8978 19.27848 51.87132
167.1056 16.67624 59.96554
167.3136 17.59346 56.83929
167.5206 18.81547 53.14775
167.7302 19.97464 50.06348
167.9416 19.77115 50.57875
168.1516 21.28927 46.97202
168.3605 18.42436 54.27596
168.5695 18.91168 52.87737
168.7761 18.6716 53.55728
168.9806 19.31002 51.78659
169.1861 16.75614 59.6796
169.3973 20.04825 49.87966
169.6047 19.41157 51.51567
169.8137 17.55794 56.9543
170.0249 19.0818 52.40594
170.25 35.94824 27.81777
170.4568 19.06009 52.46564
170.6602 18.38748 54.38483
170.8686 18.49281 54.07508
171.0778 20.54361 48.67693
171.2825 17.86305 55.98147
171.4895 16.71193 59.83749
171.6978 16.69578 59.89536
171.9089 18.21305 54.9057
172.1165 18.77526 53.26157
172.3243 19.55716 51.13218
172.53 19.91435 50.21506
172.7499 23.05386 43.37668
172.9572 17.61818 56.75954
173.1588 16.68499 59.93411
173.3608 18.66202 53.58478
173.5612 18.97963 52.68807
173.7622 17.58811 56.8566
173.9665 17.84594 56.03516
174.1701 16.67871 59.95667
174.3724 18.86462 53.00928
174.5739 17.29861 57.80812
174.7777 19.22756 52.00867
174.9823 20.70633 48.2944
175.2016 20.33723 49.1709
175.4205 19.11623 52.31157
175.6211 19.10126 52.35257
175.8251 18.98073 52.68501
176.0259 17.34146 57.66526
176.2368 18.2909 54.672
176.4627 35.24456 28.37317
176.6678 17.65499 56.64121
176.8689 19.48593 51.31908
177.0695 16.91255 59.12768
177.2746 19.41577 51.50452
177.4764 19.22736 52.00923
177.6771 18.31936 54.58705
177.8783 17.30359 57.7915
178.0811 18.79872 53.19512
178.2852 17.70362 56.48561
178.5016 17.46883 57.24481
178.7062 16.95404 58.983
178.9146 19.80606 50.48959
179.1225 16.71092 59.84111
179.3289 19.37321 51.61769
179.5345 16.73897 59.74083
179.7458 18.57782 53.82764
179.9504 16.70815 59.85104
180.1571 16.75682 59.6772
